pitcher_name,pitch_type,pitch_name,count,usage_pct,avg_velo,avg_spin,pfx_x,pfx_z,whiffs,swings,delta_run_exp,whiff_rate,pfx_x_in,pfx_z_in
Logan Webb,FC,Cutter,272,8.12910938433951,91.03897058823529,2225.9117647058824,-0.15889705882352942,0.6407720588235294,29,148,3.101,0.19594594594594594,-1.906764705882353,7.689264705882353
Logan Webb,FF,4-Seam Fastball,260,7.770472205618649,92.77576923076923,2115.2961538461536,-0.7506153846153846,0.8890769230769231,47,139,-0.5810000000000001,0.3381294964028777,-9.007384615384614,10.668923076923077
Logan Webb,SI,Sinker,1125,33.622235505080695,92.55733333333333,1960.608888888889,-1.3068177777777779,0.04104,58,453,-7.649,0.1280353200883002,-15.681813333333334,0.49248000000000003
Logan Webb,ST,Sweeper,889,26.569037656903767,84.62553430821148,2544.4229471316085,1.216951631046119,-0.04105736782902137,103,352,2.327,0.29261363636363635,14.603419572553427,-0.49268841394825647
Luis Severino,CH,Changeup,145,5.3094104723544495,86.20275862068965,1597.4551724137932,-1.1527586206896552,0.6031724137931034,13,65,5.404999999999999,0.2,-13.833103448275862,7.2380689655172405
Luis Severino,FC,Cutter,478,17.502746246796043,93.20083682008368,2287.213389121339,0.06472803347280336,0.7727824267782426,36,224,-3.647,0.16071428571428573,0.7767364016736402,9.273389121338912
Luis Severino,FF,4-Seam Fastball,771,28.231417063346758,96.0988326848249,2284.306095979248,-0.5962645914396888,1.3567055771725032,84,385,1.7950000000000002,0.21818181818181817,-7.155175097276265,16.280466926070037
Luis Severino,SI,Sinker,551,20.175759794946906,95.62649727767695,2124.9963702359346,-1.1721597096188747,1.0115789473684211,29,283,-2.143,0.10247349823321555,-14.065916515426498,12.138947368421054
Luis Severino,SL,Slider,108,3.9545953863053827,86.9601851851852,2482.574074074074,0.5474074074074073,0.26037037037037036,7,37,0.17,0.1891891891891892,6.568888888888888,3.1244444444444444
Luis Severino,ST,Sweeper,678,24.826071036250458,84.54144542772862,2580.463126843658,1.3110766961651916,0.2002212389380531,67,296,0.1400000000000004,0.22635135135135134,15.7329203539823,2.4026548672566372
Matthew Boyd,FF,4-Seam Fastball,490,61.86868686868687,95.10265848670755,2450.491836734694,-0.891676891615542,1.4874642126789366,66,248,-8.552999999999999,0.2661290322580645,-10.700122699386505,17.849570552147238
Matthew Boyd,FS,Split-Finger,217,27.3989898989899,86.91152073732718,1934.995391705069,-1.2430414746543779,0.3853917050691244,51,115,-0.2969999999999998,0.4434782608695652,-14.916497695852534,4.624700460829493
Matthew Boyd,ST,Sweeper,79,9.974747474747476,83.15443037974683,2597.253164556962,1.1937974683544303,0.1540506329113924,10,33,0.4440000000000001,0.30303030303030304,14.325569620253164,1.8486075949367087
Matthew Liberatore,CH,Changeup,297,11.7252270035531,88.44983164983165,1803.6127946127947,1.2661616161616163,0.8254545454545454,24,131,-5.926,0.183206106870229,15.193939393939395,9.905454545454546
Matthew Liberatore,CU,Curveball,383,15.120410580339518,77.45535248041776,2962.2584856396866,-0.8023498694516972,-1.4953524804177547,46,142,-0.009000000000000119,0.323943661971831,-9.628198433420366,-17.944229765013056
Matthew Liberatore,FC,Cutter,280,11.054086063955785,90.24964285714286,2502.483870967742,-0.16460714285714287,0.8702500000000001,19,131,7.702,0.1450381679389313,-1.9752857142857145,10.443000000000001
Matthew Liberatore,FF,4-Seam Fastball,724,28.58270825108567,93.95069060773481,2112.7941988950274,0.5903729281767955,1.3688812154696133,46,361,0.8930000000000006,0.12742382271468145,7.0844751381215465,16.426574585635358
Matthew Liberatore,SI,Sinker,313,12.356889064350572,94.07827476038338,2097.4696485623003,1.0615974440894569,1.1675718849840255,8,143,2.0330000000000004,0.055944055944055944,12.739169329073484,14.010862619808307
Matthew Liberatore,SL,Slider,534,21.081721279115673,86.39681647940075,2691.614232209738,-0.3322284644194756,0.08039325842696629,98,310,-3.003,0.3161290322580645,-3.9867415730337075,0.9647191011235955
Max Fried,CH,Changeup,405,11.525327262379054,85.180987654321,1663.5382716049382,1.1195061728395062,0.3042716049382716,59,200,-4.670999999999999,0.295,13.434074074074074,3.651259259259259
Max Fried,CU,Curveball,595,16.93227091633466,75.16521008403362,2912.8957983193277,-0.8825042016806723,-1.4100504201680673,96,225,-1.8329999999999997,0.4266666666666667,-10.590050420168069,-16.920605042016806
Max Fried,FC,Cutter,920,26.18099032441662,93.55402173913043,2303.763043478261,-0.1292608695652174,0.7339021739130436,90,490,-12.525999999999998,0.1836734693877551,-1.5511304347826087,8.806826086956523
Max Fried,FF,4-Seam Fastball,488,13.887307911212293,95.33094262295081,2206.4303278688526,0.23170081967213116,1.2149590163934425,58,252,2.7169999999999996,0.23015873015873015,2.780409836065574,14.57950819672131
Max Fried,SI,Sinker,644,18.326693227091635,93.97686335403726,2122.4596273291927,0.8330434782608696,0.3690527950310559,81,316,-4.782,0.2563291139240506,9.996521739130435,4.428633540372671
Max Fried,ST,Sweeper,397,11.297666476949345,81.38287153652394,2830.337531486146,-1.4433501259445845,-0.3207808564231738,50,132,-0.6919999999999997,0.3787878787878788,-17.320201511335014,-3.8493702770780853
Nathan Eovaldi,CU,Curveball,393,19.709127382146438,75.8440203562341,1913.601023017903,0.726234096692112,-0.6919083969465649,81,181,-6.157,0.44751381215469616,8.714809160305345,-8.302900763358778
Nathan Eovaldi,FC,Cutter,400,20.060180541624874,90.48975,2300.7236180904524,0.038650000000000004,0.9536,39,195,-13.109,0.2,0.46380000000000005,11.443200000000001
Nathan Eovaldi,FF,4-Seam Fastball,456,22.868605817452355,94.10964912280701,2225.287610619469,-1.1057236842105262,1.0725,25,195,0.681,0.1282051282051282,-13.268684210526315,12.870000000000001
Nathan Eovaldi,FS,Split-Finger,622,31.19358074222668,87.63247588424437,1513.6903225806452,-1.0275080385852091,0.016864951768488748,130,359,-9.205,0.362116991643454,-12.33009646302251,0.20237942122186497
Nathan Eovaldi,SI,Sinker,97,4.864593781344032,93.34948453608247,2137.278350515464,-1.472061855670103,0.8029896907216495,7,67,-4.269,0.1044776119402985,-17.664742268041238,9.635876288659794
Paul Skenes,CH,Changeup,346,10.788899282818834,88.74624277456648,1814.6098265895953,-1.3819653179190752,0.4479190751445086,80,181,-8.637,0.4419889502762431,-16.583583815028902,5.375028901734104
Paul Skenes,CU,Curveball,145,4.521359526036795,83.88413793103449,2438.862068965517,0.5141379310344827,-0.21365517241379312,20,49,3.939,0.40816326530612246,6.169655172413792,-2.563862068965517
Paul Skenes,FF,4-Seam Fastball,1266,39.476145930776426,98.173775671406,2253.832543443918,-1.1621484992101105,0.9655529225908374,201,666,-20.457,0.30180180180180183,-13.945781990521326,11.586635071090049
Paul Skenes,FS,Split-Finger,455,14.187714374805113,93.72417582417583,1688.9714285714285,-1.1023296703296703,-0.001450549450549451,54,236,-2.5589999999999997,0.2288135593220339,-13.227956043956045,-0.017406593406593413
Paul Skenes,SI,Sinker,321,10.009354536950422,97.6,2269.722741433022,-1.45803738317757,0.5322741433021807,26,150,-6.6370000000000005,0.17333333333333334,-17.49644859813084,6.387289719626168
Paul Skenes,SL,Slider,172,5.3632678515746806,85.25813953488372,2316.779069767442,0.27343023255813953,0.6336627906976744,27,77,-0.5589999999999999,0.35064935064935066,3.2811627906976746,7.603953488372093
Paul Skenes,ST,Sweeper,502,15.653258497037731,84.47828685258963,2337.7171314741036,0.9558764940239044,0.4733864541832669,76,225,-8.399000000000001,0.3377777777777778,11.470517928286853,5.680637450199203
Sandy Alcantara,CH,Changeup,689,23.020380888740394,90.42089985486211,2084.5950653120462,-1.4589840348330914,0.3920464441219158,105,370,-0.4739999999999997,0.28378378378378377,-17.507808417997097,4.70455732946299
Sandy Alcantara,FC,Cutter,503,16.805880387570998,89.25288270377733,2356.316103379722,0.07650099403578528,0.387455268389662,62,222,0.2659999999999998,0.27927927927927926,0.9180119284294234,4.649463220675944
Sandy Alcantara,FF,4-Seam Fastball,534,17.841630471099233,97.75093632958801,2279.563670411985,-1.1727340823970038,1.0937078651685392,46,279,4.454,0.16487455197132617,-14.072808988764045,13.12449438202247
Sandy Alcantara,SI,Sinker,774,25.860340795188776,97.15529715762274,2321.4134366925064,-1.45187338501292,0.6989664082687338,51,389,-12.607,0.13110539845758354,-17.42248062015504,8.387596899224805
Sandy Alcantara,SL,Slider,493,16.471767457400603,85.2604462474645,2444.174442190669,0.23026369168356997,-0.14632860040567952,46,210,4.956,0.21904761904761905,2.7631643002028397,-1.7559432048681543
Shane Smith,CH,Changeup,418,16.760224538893347,90.06411483253589,1587.8585365853658,-1.2191148325358852,0.11897129186602871,64,205,1.5750000000000002,0.3121951219512195,-14.629377990430623,1.4276555023923445
Shane Smith,CU,Curveball,360,14.434643143544507,82.11944444444444,2217.9178470254956,0.4884166666666667,-0.961388888888889,65,135,9.82,0.48148148148148145,5.861000000000001,-11.536666666666667
Shane Smith,FF,4-Seam Fastball,1131,45.348837209302324,95.71750663129974,2282.7156950672647,-0.5963218390804598,1.187656940760389,145,575,-22.221,0.25217391304347825,-7.155862068965517,14.251883289124667
Shane Smith,SI,Sinker,300,12.028869286287089,95.65633333333334,2123.81,-1.2749000000000001,0.7967,24,143,-3.8870000000000005,0.16783216783216784,-15.298800000000002,9.5604
Shane Smith,SL,Slider,282,11.307137129109863,89.58723404255319,2206.925925925926,0.20790780141843973,0.3132269503546099,32,139,6.006,0.2302158273381295,2.494893617021277,3.758723404255319
Tanner Bibee,CH,Changeup,483,14.898210980876003,81.8008281573499,1963.786307053942,-1.0042650103519668,0.9540786749482402,93,237,4.760000000000001,0.3924050632911392,-12.051180124223603,11.448944099378881
Tanner Bibee,CU,Curveball,166,5.120296113510179,79.6421686746988,2666.397590361446,0.8653012048192771,-0.715,16,77,0.04800000000000017,0.2077922077922078,10.383614457831325,-8.58
Tanner Bibee,FC,Cutter,689,21.25231338679827,86.21959361393324,2704.1004366812226,0.6591727140783745,0.2640203193033382,104,339,-5.834999999999999,0.30678466076696165,7.910072568940494,3.1682438316400585
Tanner Bibee,FF,4-Seam Fastball,942,29.056138186304747,94.30658174097665,2252.1398078975453,-0.4626857749469215,1.2213694267515924,56,415,-2.262999999999999,0.13493975903614458,-5.5522292993630575,14.65643312101911
Tanner Bibee,SI,Sinker,469,14.466378778531771,94.06737739872068,2226.2878464818764,-1.1759488272921108,0.7884221748400853,23,213,2.494,0.107981220657277,-14.11138592750533,9.461066098081023
Tanner Bibee,ST,Sweeper,493,15.206662553979026,82.92271805273835,2673.843813387424,1.3364908722109534,-0.16184584178498987,71,217,-4.769,0.3271889400921659,16.03789046653144,-1.9421501014198785
Tarik Skubal,CH,Changeup,1007,30.33132530120482,88.08123138033764,1833.4220456802384,1.2455511420059582,0.531648460774578,293,602,-28.235,0.4867109634551495,14.946613704071499,6.379781529294935
Tarik Skubal,CU,Curveball,91,2.7409638554216866,81.24835164835166,2500.5384615384614,-0.40505494505494505,-0.45483516483516484,12,32,0.16699999999999987,0.375,-4.860659340659341,-5.4580219780219785
Tarik Skubal,FF,4-Seam Fastball,1003,30.21084337349398,97.64307078763709,2356.541375872383,0.2902093718843469,1.4195712861415752,173,593,-17.887,0.2917369308600337,3.482512462612163,17.0348554336989
Tarik Skubal,SI,Sinker,776,23.373493975903614,97.34703608247423,2247.055412371134,1.0927190721649485,1.1282603092783505,71,384,-8.567,0.18489583333333334,13.112628865979381,13.539123711340206
